tokens,pos_tags
"['as', 'I', 'con', 'dey', 'learn', 'carpenter', '<', '{', 'I', 'don', 'dey', 'sabi', '||', 'I', 'don', 'dey', 'sabi', '}', '{', 'small', '|r', 'small', '}', '//']","[7, 5, 8, 8, 6, 3, 1, 1, 5, 8, 8, 6, 1, 5, 8, 8, 6, 1, 1, 12, 1, 12, 1, 1]"
"['#', 'so', 'de', 'con', 'call', 'me', 'for', 'village', 'say', '#', '[', 'my', 'moder', 'no', 'well', ']', '//']","[1, 4, 5, 8, 6, 5, 7, 3, 6, 1, 1, 5, 3, 10, 12, 1, 1]"
"['de', 'con', 'call', 'us', 'for', 'village', 'say', '[', 'our', 'moder', 'no', 'well', ']', '//']","[5, 8, 6, 5, 7, 3, 6, 1, 5, 3, 10, 12, 1, 1]"
"['we', 'con', 'say', '[', 'toh', 'okay', 'as', 'e', 'no', 'well', 'now', '<', 'wetin', 'we', 'go', 'do', '?//]', '//']","[5, 8, 6, 1, 0, 0, 7, 5, 10, 12, 11, 1, 5, 5, 8, 6, 1, 1]"
"['#', 'we', 'con', 'say', '[', 'toh', 'all', 'money', 'meh', 'we', 'don', 'save', '<', 'meh', 'we', 'carry', 'am', 'con', '#', 'give', 'am', ']', '//']","[1, 5, 8, 6, 1, 0, 2, 3, 4, 5, 8, 6, 1, 8, 5, 6, 5, 8, 1, 6, 5, 1, 1]"
"['#', 'so', 'na', 'so', '>+', 'we', 'dey', 'do', '//']","[1, 11, 8, 11, 1, 5, 8, 6, 1]"
"['con', 'dey', 'hustle', '//=', 'con', 'hustle', 'money', 'go', 'give', 'am', '//']","[8, 8, 6, 1, 8, 6, 3, 6, 6, 5, 1]"
"['#', 'so', '{', 'de', 'con', 's~', '||', 'de', 'con', 'do', '}', 'operation', 'for', 'am', '//']","[1, 11, 1, 5, 8, 1, 1, 5, 8, 6, 1, 3, 7, 5, 1]"
"['#', 'na', 'fibroid', '>+', 'na', 'im', 'de', 'do', 'am', '//']","[1, 8, 3, 1, 8, 5, 5, 6, 5, 1]"
"['so', 'de', 'con', 'do', 'operation', 'for', 'am', '//']","[11, 5, 8, 6, 3, 7, 5, 1]"
"['#', '{', 'de', 'con', '||', 'we', 'con', '}', 'dey', 'house', '//=', 'de', 'con', '&//']","[1, 1, 5, 8, 1, 5, 8, 1, 6, 3, 1, 5, 8, 1]"
"['Easter', 'day', '<', 'na', 'on', 'Easter', 'day', 'gangan', '>+', 'na', 'im', 'de', 'con', 'call', 'us', 'say', '#', '[', 'moh', 'we', 'dey', 'come', 'village', 'o', ']', '//']","[14, 3, 1, 8, 7, 14, 3, 11, 1, 8, 5, 5, 8, 6, 5, 6, 1, 1, 8, 5, 8, 6, 3, 10, 1, 1]"
"['#', 'sey', 'our', 'moder', 'don', 'die', 'o', '//']","[1, 4, 5, 3, 8, 6, 10, 1]"
"['#', 'na', 'so', '>+', 'all', 'of', 'us', '#', 'pack', 'oursef', 'go', 'village', '//']","[1, 8, 11, 1, 2, 7, 5, 1, 6, 5, 6, 3, 1]"
"['#', 'we', 'con', 'meet', 'am', 'say', '[', 'our', 'moder', 'don', 'die', ']', '//']","[1, 5, 8, 6, 5, 6, 1, 5, 3, 8, 6, 1, 1]"
"['#', 'so', 'na', 'so', '>+', 'dey', 'do', '//']","[1, 11, 8, 11, 1, 8, 6, 1]"
"['before', 'we', 'do', '<', '#', '{', 'mo~', '||', 'no', 'money', '}', 'to', 'even', 'do', 'burial', 'sef', '//']","[7, 5, 6, 1, 1, 1, 1, 1, 10, 3, 1, 7, 11, 6, 3, 10, 1]"
"['na', 'just', '&//']","[8, 11, 1]"
"['#', 'na', 'because', 'my', 'moder', 'church', '&//']","[1, 8, 4, 5, 3, 3, 1]"
"['#', 'as', 'in', 'na', 'women', 'leader', 'for', 'deir', '#', 'church', '<', '#', 'so', 'na', 'church', '>+', 'na', 'im', 'even', 'do', 'everyting', '//']","[1, 7, 7, 8, 3, 3, 7, 5, 1, 3, 1, 1, 4, 8, 3, 1, 8, 5, 11, 6, 5, 1]"
"['{', 'na', 'im', '||', '#', 'na', 'im', '}', '>+', 'buy', 'coffin', '//=', 'na', 'dem', '>+', 'do', 'everyting', '//']","[1, 8, 5, 1, 1, 8, 5, 1, 1, 6, 3, 1, 8, 5, 1, 6, 5, 1]"
"['so', '#', 'na', 'so', '>+', 'we', 'take', 'comot', '//']","[11, 1, 8, 11, 1, 5, 6, 6, 1]"
"['as', 'I', 'con', 'reach', 'town', '<', 'na', 'so', '>+', 'I', 'con', 'dey', 'work', 'o', '//']","[7, 5, 8, 6, 3, 1, 8, 11, 1, 5, 8, 8, 6, 10, 1]"
"['#', 'person', 'meh', 'I', 'follow', 'dey', 'work', '<', '#', '{', 'if', 'I', '||', 'if', 'we', '}', 'go', 'do', 'work', '<', 'na', 'me', '>+', 'go', 'go', 'do', 'di', 'work', 'o', '//']","[1, 3, 8, 5, 6, 8, 6, 1, 1, 1, 4, 5, 1, 4, 5, 1, 8, 6, 3, 1, 8, 5, 1, 8, 6, 6, 2, 3, 10, 1]"
"['#', 'im', 'go', '&//']","[1, 5, 8, 1]"
"['before', 'I', 'go', '<', 'e', 'go', 'go', '//=', 'e', 'go', 'follow', 'my', 'back', 'collect', 'money', '//=', 'e', 'go', 'chop', 'everyting', '//=', 'e', 'go', 'talk', 'sey', '[', 'dem', 'never', 'pay', 'am', ']', '//']","[7, 5, 6, 1, 5, 8, 6, 1, 5, 8, 6, 5, 3, 6, 3, 1, 5, 8, 6, 5, 1, 5, 8, 6, 4, 1, 5, 8, 6, 5, 1, 1]"
"['#', 'if', 'I', 'don', 'finish', 'di', 'work', '<', 'I', 'go', 'go', 'ask', 'di', 'man', '//']","[1, 4, 5, 8, 6, 2, 3, 1, 5, 8, 6, 6, 2, 3, 1]"
"['di', 'man', 'go', 'say', '#', '[', 'im', 'don', 'collect', 'di', 'money', 'o', ']', '//']","[2, 3, 8, 6, 1, 1, 5, 8, 6, 2, 3, 10, 1, 1]"
"['sey', '{', 'di', '||', 'my', '}', 'oga', 'don', 'collect', '//']","[4, 1, 2, 1, 5, 1, 3, 8, 6, 1]"
"['my', 'oga', 'don', '{', 'chop', 'am', '||', 'chop', 'all', 'di', 'money', '}', '//']","[5, 3, 8, 1, 6, 5, 1, 6, 2, 2, 3, 1, 1]"
"['#', 'I', 'go', 'meet', 'my', 'oga', '//']","[1, 5, 8, 6, 5, 3, 1]"
"['{', 'my', 'oga', 'go', '||', 'oga', 'go', '}', 'say', '[', 'im', 'never', 'collect', 'di', 'money', ']', '//']","[1, 5, 3, 8, 1, 3, 8, 1, 6, 1, 5, 8, 6, 2, 3, 1, 1]"
"['so', 'we', 'go', 'con', 'dey', 'drag', '//']","[11, 5, 8, 8, 8, 6, 1]"
"['#', 'naim', 'con', 'say', '(', 'I', 'no', 'forget', '//)', '[', 'make', 'I', 'comot', 'for', 'dat', 'place', '//]', '//']","[1, 11, 8, 6, 1, 5, 10, 6, 1, 1, 8, 5, 6, 7, 2, 3, 1, 1]"
"['naim', 'I', 'con', 'come', 'anoder', 'shop', '//']","[11, 5, 8, 6, 2, 3, 1]"
"['#', 'so', 'na', 'dere', '>+', 'I', 'dey', 'work', '//']","[1, 11, 8, 11, 1, 5, 8, 6, 1]"
"['#', '{', 'me', '|c', 'and', 'di', 'man', '}', 'dey', 'work', '//']","[1, 1, 5, 1, 13, 2, 3, 1, 8, 6, 1]"
"['di', 'man', 'dey', 'pay', 'me', '//=', '#', 'me', '<', 'I', 'dey', 'work', '//']","[2, 3, 8, 6, 5, 1, 1, 5, 1, 5, 8, 6, 1]"
"['{', 'di', 'man', 'dey', '||', '{', 'me', '|c', 'and', 'di', 'man', '}', 'dey', '||', 'di', 'man', 'dey', '}', 'pay', 'me', 'di', '#', 'work', 'meh', 'I', 'dey', 'do', '//']","[1, 2, 3, 8, 1, 1, 5, 1, 13, 2, 3, 1, 8, 1, 2, 3, 8, 1, 6, 5, 2, 1, 3, 4, 5, 8, 6, 1]"
"['#', 'so', 'naim', 'my', 'sister', 'con', 'talk', 'sey', '[', '#', 'our', 'last', 'born', ']', '&//']","[1, 11, 11, 5, 3, 8, 6, 4, 1, 1, 5, 12, 6, 1, 1]"
"['because', 'I', 'be', 'twins', '<', '#', 'na', 'im', '>+', 'make', 'I', 'de', 'call', 'me', 'Odion', '//']","[4, 5, 8, 3, 1, 1, 8, 5, 1, 8, 5, 5, 6, 5, 14, 1]"
"['I', 'be', 'twins', '//']","[5, 8, 3, 1]"
"['#', 'my', 'twin', 'sister', 'call', 'us', 'sey', '[', 'toh', '#', 'as', 'im', 'dey', 'so', '<', 'im', 'wan', '#', 'start', 'school', 'o', ']', '//']","[1, 5, 3, 3, 6, 5, 4, 1, 0, 1, 7, 5, 6, 11, 1, 5, 6, 1, 6, 3, 10, 1, 1]"
"['#', 'sey', 'im', 'no', 'fit', 'dey', '&//']","[1, 4, 5, 10, 8, 6, 1]"
"['im', 'na', '&//']","[5, 8, 1]"
"['because', 'im', 'na', 'woman', '<', 'sey', 'im', 'wan', 'go', 'school', '//']","[4, 5, 8, 3, 1, 4, 5, 6, 6, 3, 1]"
"['#', 'naim', 'I', 'con', 'say', '[', 'toh', '#', 'we', 'go', 'gader', 'money', 'for', 'you', 'moh', 'we', 'put', 'you', 'for', 'school', ']', '//']","[1, 11, 5, 8, 6, 1, 0, 1, 5, 8, 6, 3, 7, 5, 8, 5, 6, 5, 7, 3, 1, 1]"
"['#', 'so', 'na', 'so', '>+', 'we', 'con', 'gader', 'money', 'o', '//']","[1, 11, 8, 11, 1, 5, 8, 6, 3, 10, 1]"
"['#', 'con', 'gader', 'money', '//']","[1, 8, 6, 3, 1]"
"['all', 'di', 'work', 'meh', 'I', 'dey', 'do', '<', 'if', 'I', 'do', 'work', 'like', 'dis', '<', 'na', 'three', 'thousand', 'naira', '>+', 'I', 'go', 'save', '//']","[2, 2, 3, 4, 5, 8, 6, 1, 4, 5, 6, 3, 7, 5, 1, 8, 9, 9, 3, 1, 5, 8, 6, 1]"
"['#', 'na', 'so', '>+', 'we', 'con', '{', 'do', '|r', 'do', '}', '//']","[1, 8, 11, 1, 5, 8, 1, 6, 1, 6, 1, 1]"
"['#', 'con', 'put', 'my', 'junior', 'sister', 'for', 'school', '//']","[1, 8, 6, 5, 12, 3, 7, 3, 1]"
"['#', 'dat', 'one', 'write', 'WAEC', '//']","[1, 2, 3, 6, 14, 1]"
"['as', 'my', 'junior', 'sister', 'write', 'WAEC', 'now', '<', '#', 'she', 'don', 'write', 'WAEC', '|c', 'but', '#', 'e', 'no', 'get', 'money', 'to', '&//']","[7, 5, 12, 3, 6, 14, 11, 1, 1, 5, 8, 6, 14, 1, 13, 1, 5, 10, 6, 3, 7, 1]"
"['she', 'take', 'JAMB', 'sef', 'but', '&//']","[5, 6, 14, 10, 13, 1]"
"['#', 'she', 'pass', 'her', 'papers', '//']","[1, 5, 6, 5, 3, 1]"
"['she', 'get', 'two', 'ninety', '//']","[5, 6, 9, 9, 1]"
"['#', 'na', 'im', '>+', 'she', 'score', '|c', 'but', '#', 'no', 'money', '{', 'to', '||', '#', 'to', '}', 'forward', '//']","[1, 8, 5, 1, 5, 6, 1, 13, 1, 10, 3, 1, 7, 1, 1, 7, 1, 6, 1]"
"['#', 'na', 'so', '>+', 'she', '&//']","[1, 8, 11, 1, 5, 1]"
"['{', 'na', '||', 'na', 'im', '}', '>+', 'make', 'am', 'dey', 'house', 'now', 'since', 'last', 'year', '//']","[1, 8, 1, 8, 5, 1, 1, 6, 5, 6, 3, 11, 7, 12, 3, 1]"
"['#', 'na', 'im', '>+', 'she', 'write', 'WAEC', '//']","[1, 8, 5, 1, 5, 6, 14, 1]"
"['#', 'na', 'im', '>+', 'make', 'am', 'she', '#', 'take', 'her', 'JAMB', '//']","[1, 8, 5, 1, 6, 5, 5, 1, 6, 12, 14, 1]"
"['#', 'na', 'im', '>+', 'make', 'am', 'she', 'dey', 'house', 'now', '//']","[1, 8, 5, 1, 6, 5, 5, 6, 3, 11, 1]"
"['notin', 'to', 'do', 'sef', '//']","[5, 7, 6, 10, 1]"
"['#', 'so', '#', 'I', 'con', 'dey', 'work', '//']","[1, 11, 1, 5, 8, 8, 6, 1]"
"['I', 'con', 'come', '#', '{', 'X', '||', 'X', '||', 'X', '||', 'Agwan~', '||', 'Agwandodo', '}', '//']","[5, 8, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 14, 1, 1]"
"['I', 'con', 'dey', 'follow', 'one', 'man', 'dey', 'work', '//']","[5, 8, 8, 6, 2, 3, 8, 6, 1]"
"['#', 'na', '{', 'me', '|c', 'and', 'di', 'man', '}', '>+', 'dey', 'work', 'for', 'dat', 'place', '//']","[1, 8, 1, 5, 1, 13, 2, 3, 1, 1, 8, 6, 7, 2, 3, 1]"
"['#', 'so', 'anytime', 'we', 'work', '<', 'di', 'man', 'go', 'give', 'me', 'money', '//=', '#', 'anytime', 'work', '<', 'di', 'man', 'go', 'give', 'money', '//']","[1, 11, 11, 5, 6, 1, 2, 3, 8, 6, 5, 3, 1, 1, 11, 6, 1, 2, 3, 8, 6, 3, 1]"
"['#', 'so', 'as', 'I', 'con', 'dey', 'dat', 'place', '<', '{', 'my', 'bro~', '||', 'my', 'cousin', 'broder', '}', 'meh', 'I', 'dey', 'stay', 'wit', 'for', '#', 'Abuja', 'for', 'back', 'of', 'specialist', '<', '#', 'e', 'con', 'tell', 'me', 'sey', '[', 'eh', 'as', 'e', 'be', 'so', 'ba', '<', '#', 'im', 'no', 'fit', 'feed', 'me', 'again', 'o', ']', '//']","[1, 11, 7, 5, 8, 6, 2, 3, 1, 1, 5, 1, 1, 5, 3, 3, 1, 4, 5, 8, 6, 7, 7, 1, 14, 7, 3, 7, 3, 1, 1, 5, 8, 6, 5, 4, 1, 0, 7, 5, 8, 11, 10, 1, 1, 5, 10, 8, 6, 5, 11, 10, 1, 1]"
"['#', 'sey', 'abeg', 'make', '{', 'I', 'go', 'do', '||', 'I', 'go', 'do', '}', 'pack', 'my', 'tings', '//']","[1, 4, 0, 8, 1, 5, 8, 6, 1, 5, 8, 6, 1, 6, 5, 3, 1]"
"['#', 'make', 'I', 'go', 'back', '//']","[1, 8, 5, 6, 11, 1]"
"['naim', 'I', 'con', 'say', '[', 'aha', '#', 'why', 'you', 'go', 'do', 'like', 'dat', '?//=', 'na', 'you', '>+', 'de', 'carry', 'me', 'come', 'make', 'I', 'con', 'stay', '//]', '//']","[11, 5, 8, 6, 1, 0, 1, 11, 5, 8, 6, 7, 5, 1, 8, 5, 1, 5, 6, 5, 6, 8, 5, 8, 6, 1, 1]"
"['#', 'sey', 'noting', 'concern', 'am', 'o', '//']","[1, 4, 5, 6, 5, 10, 1]"
"['sey', 'im', '<', 'as', 'e', 'dey', 'so', '<', 'im', 'no', 'fit', 'feed', 'me', 'again', '//']","[4, 5, 1, 7, 5, 6, 11, 1, 5, 10, 8, 6, 5, 11, 1]"
"['toh', 'naim', 'I', 'say', '[', 'toh', 'okay', '<', '#', 'sey', 'meh', 'I', 'go', 'back', 'to', 'village', '//]', '//']","[0, 11, 5, 6, 1, 0, 0, 1, 1, 4, 8, 5, 6, 11, 7, 3, 1, 1]"
"['naim', 'I', 'say', '[', 'toh', 'okay', '<', '#', 'as', 'e', 'be', 'sey', '[', 'I', 'no', 'get', 'anybody', 'for', 'village', '|c', 'I', 'no', 'get', 'fader', '|c', 'I', 'no', 'get', 'moder', ']', '<', '#', 'I', 'no', 'just', 'fit', 'carry', 'myself', 'go', 'village', ']', '//']","[11, 5, 6, 1, 0, 0, 1, 1, 7, 5, 8, 4, 1, 5, 10, 6, 5, 7, 3, 1, 5, 10, 6, 3, 1, 5, 10, 6, 3, 1, 1, 1, 5, 10, 11, 8, 6, 5, 6, 3, 1, 1]"
"['#', 'naim', 'I', 'con', 'go', 'dey', 's~', '//']","[1, 11, 5, 8, 6, 8, 1, 1]"
"['#', 'e', 'get', '{', 'one', '||', 'one', '}', 'of', 'our', 'maigadi', 'wey', 'dey', 'stay', 'for', 'shop', '//']","[1, 5, 6, 1, 9, 1, 9, 1, 7, 5, 3, 4, 8, 6, 7, 3, 1]"
"['#', 'naim', 'I', 'con', 'go', 'dey', 'follow', '{', 'di', '||', 'di', '}', 'man', 'dey', 'stay', 'for', 'shop', 'o', '//']","[1, 11, 5, 8, 8, 8, 6, 1, 2, 1, 2, 1, 3, 8, 6, 7, 3, 10, 1]"
"['#', 'so', 'as', 'we', 'dey', 'follow', 'di', 'man', 'dey', 'stay', '<', 'na', 'dere', '>+', 'I', '{', 'follow', '||', 'follow', '}', 'di', 'man', 'dey', 'guard', '//']","[1, 11, 7, 5, 8, 6, 2, 3, 8, 6, 1, 8, 11, 1, 5, 1, 6, 1, 6, 1, 2, 3, 8, 6, 1]"
"['#', 'naim', 'I', 'con', 'gader', 'small', 'money', '//']","[1, 11, 5, 8, 6, 12, 3, 1]"
"['#', 'I', 'con', 'go', 'rent', 'house', '//']","[1, 5, 8, 6, 6, 3, 1]"
"['#', 'na', 'dere', '>+', 'na', 'im', 'I', 'dey', 'stay', 'now', '//']","[1, 8, 11, 1, 8, 5, 5, 8, 6, 11, 1]"
"['so', '#', 'na', 'work', '>+', 'I', 'even', 'dey', 'do', 'sef', '//']","[11, 1, 8, 3, 1, 5, 11, 8, 6, 10, 1]"
"['#', 'so', 'na', 'work', '>+', 'na', 'im', 'carry', 'me', 'come', 'dis', 'place', '//']","[1, 11, 8, 3, 1, 8, 5, 6, 5, 6, 2, 3, 1]"
"['na', 'work', '>+', 'I', 'dey', 'work', 'for', '#', 'dis', '#', 'Fidelity', 'Bank', '//']","[8, 6, 1, 5, 8, 6, 7, 1, 2, 1, 3, 3, 1]"
"['#', 'so', 'na', 'dere', '>+', 'we', 'for', 'dey', 'work', '//']","[1, 11, 8, 11, 1, 5, 8, 8, 6, 1]"
"['#', 'naim', 'de', 'con', 'say', '[', 'toh', 'okay', '#', 'dat', 'place', '<', 'de', 'wan', 'sell', 'di', 'land', ']', '//']","[1, 11, 5, 8, 6, 1, 0, 0, 1, 2, 3, 1, 5, 6, 6, 2, 3, 1, 1]"
"['#', 'sey', 'de', 'wan', 'sell', 'dat', 'land', '//']","[1, 4, 5, 6, 6, 2, 3, 1]"
"['meh', 'all', 'of', 'us', '#', 'pack', 'comot', 'for', 'dat', 'place', '//']","[8, 2, 7, 5, 1, 6, 6, 7, 2, 3, 1]"
"['sey', 'meh', 'we', 'go', 'find', 'where', 'we', 'go', '#', 'stay', '//']","[4, 8, 5, 6, 6, 11, 5, 8, 1, 6, 1]"
"['#', 'na', 'so', '>+', 'de', 'do', 'o', '//']","[1, 8, 11, 1, 5, 6, 10, 1]"
"['#', 'de', 'con', 'drag', 'for', 'di', 'matter', '//']","[1, 5, 8, 6, 7, 2, 3, 1]"
"['de', 'no', 'con', 'sell', 'di', 'land', 'again', '//']","[5, 10, 8, 6, 2, 3, 11, 1]"
"['#', 'so', 'na', 'so', '>+', 'we', 'take', 'dey', 'dat', 'place', 'dey', 'work', 'now', '//']","[1, 11, 8, 11, 1, 5, 6, 6, 2, 3, 8, 6, 11, 1]"
"['#', 'my', 'oga', 'now', '<', 'im', 'don', 'dey', 'plan', 'to', 'travel', 'out', '//']","[1, 5, 3, 11, 1, 5, 8, 8, 6, 7, 6, 7, 1]"
"['but', 'I', 'know', 'sey', '[', 'if', 'e', 'travel', 'out', '<', '#', 'na', 'me', '>+', 'e', 'go', 'leave', 'for', 'dat', 'shop', ']', '//']","[13, 5, 6, 4, 1, 4, 5, 6, 7, 1, 1, 8, 5, 1, 5, 8, 6, 7, 2, 3, 1, 1]"
"['#', 'but', 'im', 'wife', 'no', 'gree', '//']","[1, 13, 5, 3, 10, 6, 1]"
"['#', 'di', 'wife', 'con', 'go', 'bring', 'im', 'junior', 'broder', '//']","[1, 2, 3, 8, 6, 6, 5, 12, 3, 1]"
"['#', 'di', 'wife', '<', 'e', 'just', 'bring', 'her', 'junior', 'broder', 'for', 'village', '//']","[1, 2, 3, 1, 5, 11, 6, 5, 12, 3, 7, 3, 1]"
"['na', 'dat', 'one', '>+', 'con', 'dey', 'stay', 'di', 'shop', 'now', '//']","[8, 2, 3, 1, 8, 8, 6, 2, 3, 11, 1]"
"['#', 'so', 'my', 'oga', 'don', 'travel', 'now', '//']","[1, 11, 5, 3, 8, 6, 11, 1]"
"['e', 'travel', 'out', 'last', 'month', '//']","[5, 6, 7, 12, 3, 1]"
"['#', 'so', 'na', 'so', '>+', 'we', 'dey', 'battle', '//']","[1, 11, 8, 11, 1, 5, 8, 6, 1]"
"['{', 'any', '||', '#', 'anyting', '}', 'you', 'do', '<', '{', 'na', 'she', '||', 'na', 'di', 'woman', '}', '>+', 'na', 'im', 'go', 'dey', '&//']","[1, 2, 1, 1, 5, 1, 5, 6, 1, 1, 8, 5, 1, 8, 2, 3, 1, 1, 8, 5, 8, 8, 1]"
"['#', 'na', 'im', '>+', 'go', 'dey', 'collect', 'all', 'di', 'money', '//']","[1, 8, 5, 1, 8, 8, 6, 2, 2, 3, 1]"
"['#', 'so', 'I', 'con', 'tell', 'di', 'woman', 'sey', '[', 'toh', 'as', 'e', 'be', 'so', '<', '#', 'me', '<', 'I', ']', '&//']","[1, 11, 5, 8, 6, 2, 3, 4, 1, 0, 7, 5, 8, 11, 1, 1, 5, 1, 5, 1, 1]"
"['as', 'I', 'don', 'learn', 'work', 'finish', '<', 'make', 'I', 'do', 'freedom', '//']","[7, 5, 8, 6, 3, 6, 1, 8, 5, 6, 3, 1]"
"['#', 'I', 'wan', 'comot', '//']","[1, 5, 6, 6, 1]"
"['me', '<', 'I', 'go', '&//']","[5, 1, 5, 8, 1]"
"['di', 'woman', 'say', '[', 'I', 'no', 'fit', 'comot', 'o', ']', '//']","[2, 3, 6, 1, 5, 10, 8, 6, 10, 1, 1]"
"['#', 'sey', '{', 'I', 'must', '||', '#', 'I', 'must', '}', 'dey', 'under', 'di', 'place', '//']","[1, 4, 1, 5, 8, 1, 1, 5, 8, 1, 6, 7, 2, 3, 1]"
"['#', 'I', 'con', 'say', 'aha', '//']","[1, 5, 8, 6, 0, 1]"
"['#', 'wetin', 'I', 'wan', 'do', 'for', 'here', 'again', '?//']","[1, 5, 5, 6, 6, 7, 11, 11, 1]"
"['person', 'wey', 'dey', 'teach', 'me', 'work', 'don', 'comot', '|c', '#', 'and', 'I', 'don', 'sabi', 'work', '//']","[3, 4, 8, 6, 5, 3, 8, 6, 1, 1, 13, 5, 8, 6, 3, 1]"
"['#', 'wetin', 'you', 'want', 'mah', 'come', 'here', 'dey', 'do', '?//']","[1, 5, 5, 6, 8, 6, 11, 8, 6, 1]"
"['#', 'e', 'say', 'no', '//']","[1, 5, 6, 0, 1]"
"['sey', 'me', '<', 'I', 'must', 'stay', '//']","[4, 5, 1, 5, 8, 6, 1]"
"['#', 'sey', 'until', 'di', 'seven', 'year', 'make', 'I', 'co~', '//']","[1, 4, 7, 2, 9, 3, 8, 5, 1, 1]"
"['naim', 'I', 'say', '[', 'wetin', 'I', 'dey', '&?//]', '&//']","[11, 5, 6, 1, 5, 5, 8, 1, 1]"
"['#', 'seven', 'year', '<', 'who', 'wan', 'dey', 'teach', 'me', 'work', '?//']","[1, 9, 3, 1, 5, 6, 8, 6, 5, 3, 1]"
"['#', 'I', 'go', 'con', 'dey', 'here', '//=', 'nobody', 'dey', 'teach', 'me', 'work', '//']","[1, 5, 8, 8, 6, 11, 1, 5, 8, 6, 5, 3, 1]"
"['#', 'my', 'oga', 'don', 'travel', 'out', '|c', '#', 'and', 'you', 'na', 'woman', '//']","[1, 5, 3, 8, 6, 7, 1, 1, 13, 5, 8, 3, 1]"
"['{', 'you', 'no', 'fit', 'dey', '||', 'you', 'no', 'fit', 'dey', '}', 'where', 'I', 'go', 'con', 'dey', '//']","[1, 5, 10, 8, 6, 1, 5, 10, 8, 6, 1, 11, 5, 8, 8, 6, 1]"
"['#', 'who', 'I', 'wan', '&?//']","[1, 5, 5, 6, 1]"
"['{', 'wet~', '||', 'who', '}', 'wan', 'teach', 'me', 'di', 'work', '?//']","[1, 1, 1, 5, 1, 6, 6, 5, 2, 3, 1]"
"['#', 'e', 'say', 'no', '//']","[1, 5, 6, 0, 1]"
"['sey', 'me', '<', 'I', 'must', 'stay', '//']","[4, 5, 1, 5, 8, 6, 1]"
"['naim', 'I', 'say', '[', 'toh', '#', 'madam', '<', 'if', 'na', 'so', '<', '#', 'I', 'no', 'stay', 'again', 'o', '//]', '//']","[11, 5, 6, 1, 0, 1, 3, 1, 4, 8, 11, 1, 1, 5, 10, 6, 11, 10, 1, 1]"
"['#', 'na', 'so', '>+', 'I', 'take', 'comot', '//=', 'con', 'go', 'dey', 'do', 'jobman', 'for', 'people', '//']","[1, 8, 11, 1, 5, 6, 6, 1, 8, 6, 8, 6, 3, 7, 3, 1]"
"['#', 'if', 'I', 'work', '<', 'na', 'two', 'thousand', '>+', 'de', 'go', 'give', 'me', '//=', '#', 'if', 'I', 'work', '<', 'na', 'one', 'thousand', '//']","[1, 4, 5, 6, 1, 8, 9, 9, 1, 5, 8, 6, 5, 1, 1, 4, 5, 6, 1, 8, 9, 9, 1]"
"['so', 'I', 'take', 'dey', 'feed', 'myself', '|c', '#', 'dey', 'cloth', 'myself', '//']","[11, 5, 6, 8, 6, 5, 1, 1, 8, 6, 5, 1]"
"['so', 'na', 'so', '>+', 'me', '<', 'I', 'all', 'waka', '|c', 'me', 'take', 'dey', 'do', '//']","[11, 8, 11, 1, 5, 1, 5, 2, 6, 1, 5, 6, 8, 6, 1]"
"['#', 'na', 'only', 'one', 'of', '#', 'girl', '>+', 'don', 'enter', 'school', 'now', '//']","[1, 8, 11, 9, 7, 1, 3, 1, 8, 6, 3, 11, 1]"
"['di', 'rest', '<', 'de', 'still', 'dey', 'village', '//']","[2, 3, 1, 5, 11, 6, 3, 1]"
"['#', 'so', 'me', 'as', 'we', 'dey', 'so', '<', '#', 'na', 'money', '>+', 'I', 'dey', 'find', '{', 'so', 'dat', 'I', '(', '#', 'if', 'I', 'fit', 'gader', 'small', 'ting', ')', '||', '#', 'so', 'dat', '}', 'I', 'go', 'just', '#', 'help', 'my', 'sister', 'make', '(', 'if', 'na', 'school', '>+', 'dat', 'one', 'wan', 'enter', ')', '||', 'meh', 'e', 'enter', 'school', '//']","[1, 11, 5, 7, 5, 6, 11, 1, 1, 8, 3, 1, 5, 8, 6, 1, 4, 4, 5, 1, 1, 4, 5, 8, 6, 12, 3, 1, 1, 1, 4, 4, 1, 5, 8, 11, 1, 6, 5, 3, 8, 1, 4, 8, 3, 1, 2, 3, 6, 6, 1, 1, 8, 5, 6, 3, 1]"
"['#', 'so', 'na', 'so', '>+', 'di', 'matter', 'be', 'o', '//']","[1, 11, 8, 11, 1, 2, 3, 6, 10, 1]"
"['dis', 'morning', '<', 'I', 'just', 'come', 'shop', 'o', '//']","[2, 3, 1, 5, 11, 6, 3, 10, 1]"
"['#', 'my', 'friend', 'say', '[', 'meh', 'we', 'go', 'eat', ']', '//']","[1, 5, 3, 6, 1, 8, 5, 6, 6, 1, 1]"
"['#', 'I', 'say', '[', 'toh', 'me', '<', 'I', 'no', 'get', 'money', 'wey', 'I', 'go', 'take', 'eat', '//]', '//']","[1, 5, 6, 1, 0, 5, 1, 5, 10, 6, 3, 4, 5, 8, 6, 6, 1, 1]"
"['im', 'say', '[', 'make', 'we', 'go', ']', '//']","[5, 6, 1, 8, 5, 6, 1, 1]"
